Date,Price,Open,High,Low,Amount,Return
2019/10/24,"7,422.70","7,476.80","7,501.50","7,366.30",586.49,-0.00730000 
2019/10/25,"8,658.30","7,422.80","8,697.70","7,404.90",1.18,0.16650000 
2019/10/26,"9,230.60","8,658.40","10,540.00","8,061.80",1.78,0.06610000 
2019/10/27,"9,529.60","9,230.60","9,773.20","9,081.00",1.16,0.03240000 
2019/10/28,"9,207.20","9,530.10","9,866.90","9,202.50",1.04,-0.03380000 
2019/10/29,"9,411.30","9,206.50","9,531.30","9,125.30",918.48,0.02220000 
2019/10/30,"9,157.90","9,411.30","9,411.30","9,018.40",789.73,-0.02690000 
2019/10/31,"9,152.60","9,157.90","9,378.90","8,959.60",798.93,-0.00060000 
2019/11/1,"9,230.10","9,153.10","9,270.40","9,057.20",689.65,0.00850000 
2019/11/2,"9,300.60","9,230.30","9,356.70","9,201.20",570.74,0.00760000 
2019/11/3,"9,198.30","9,300.50","9,359.10","9,095.00",536.56,-0.01100000 
2019/11/4,"9,396.40","9,198.70","9,500.40","9,134.10",681.01,0.02150000 
2019/11/5,"9,310.80","9,396.10","9,452.70","9,193.90",653.42,-0.00910000 
2019/11/6,"9,338.90","9,311.20","9,424.60","9,262.70",578.03,0.00300000 
2019/11/7,"9,223.50","9,339.20","9,367.00","9,130.00",603.54,-0.01240000 
2019/11/8,"8,778.20","9,223.60","9,254.80","8,722.40",791.79,-0.04830000 
2019/11/9,"8,804.50","8,778.10","8,877.50","8,746.90",512.02,0.00300000 
2019/11/10,"9,036.80","8,804.70","9,092.90","8,763.50",581.57,0.02640000 
2019/11/11,"8,736.90","9,036.90","9,066.40","8,649.40",601.16,-0.03320000 
2019/11/12,"8,812.60","8,737.40","8,841.20","8,615.70",575.16,0.00870000 
2019/11/13,"8,783.10","8,813.20","8,829.70","8,721.10",454.33,-0.00330000 
2019/11/14,"8,661.20","8,782.90","8,799.80","8,615.80",515.43,-0.01390000 
2019/11/15,"8,476.30","8,660.80","8,761.80","8,437.10",653.71,-0.02130000 
2019/11/16,"8,497.30","8,476.20","8,532.80","8,450.70",471.16,0.00250000 
2019/11/17,"8,509.80","8,497.40","8,631.70","8,413.00",531.22,0.00150000 
2019/11/18,"8,208.40","8,510.30","8,516.30","8,110.40",692.6,-0.03540000 
2019/11/19,"8,145.70","8,207.70","8,245.60","8,032.80",654.27,-0.00760000 
2019/11/20,"8,099.30","8,145.70","8,223.00","8,074.20",607.27,-0.00570000 
2019/11/21,"7,627.90","8,099.40","8,129.60","7,519.70",891.5,-0.05820000 
2019/11/22,"7,272.50","7,627.90","7,700.90","6,818.50",1.41,-0.04660000 
2019/11/23,"7,324.10","7,271.60","7,342.50","7,093.70",783.18,0.00710000 
2019/11/24,"6,924.70","7,325.00","7,344.10","6,894.90",904.5,-0.05450000 
2019/11/25,"7,115.60","6,924.70","7,352.80","6,534.80",1.29,0.02760000 
2019/11/26,"7,162.80","7,115.50","7,329.50","7,045.10",844.27,0.00660000 
2019/11/27,"7,510.60","7,162.80","7,636.90","6,875.40",996.49,0.04860000 
2019/11/28,"7,426.70","7,510.60","7,639.50","7,380.60",737.58,-0.01120000 
2019/11/29,"7,742.70","7,426.60","7,825.30","7,412.30",766.71,0.04260000 
2019/11/30,"7,546.60","7,742.70","7,787.70","7,472.70",650.6,-0.02530000 
2019/12/1,"7,396.40","7,546.50","7,546.50","7,244.40",777,-0.01990000 
2019/12/2,"7,298.20","7,395.90","7,433.80","7,173.60",687.78,-0.01330000 
2019/12/3,"7,291.80","7,298.10","7,389.40","7,227.10",548.77,-0.00090000 
2019/12/4,"7,204.40","7,291.90","7,702.20","7,113.60",971.75,-0.01200000 
2019/12/5,"7,399.20","7,204.60","7,476.30","7,184.00",780.78,0.02700000 
2019/12/6,"7,530.80","7,399.20","7,552.10","7,329.80",706.1,0.01780000 
2019/12/7,"7,510.90","7,530.40","7,595.70","7,489.60",557.14,-0.00260000 
2019/12/8,"7,524.40","7,510.80","7,576.40","7,416.70",499.04,0.00180000 
2019/12/9,"7,355.80","7,524.80","7,626.00","7,321.60",648.66,-0.02240000 
2019/12/10,"7,235.70","7,356.20","7,400.30","7,192.10",609.5,-0.01630000 
2019/12/11,"7,208.00","7,235.80","7,284.40","7,168.80",518.4,-0.00380000 
2019/12/12,"7,208.00","7,208.00","7,272.40","7,124.60",611.8,0.00000000 
2019/12/13,"7,255.20","7,208.40","7,288.00","7,200.30",503.49,0.00650000 
2019/12/14,"7,080.80","7,255.20","7,267.40","7,043.30",524.56,-0.02400000 
2019/12/15,"7,128.50","7,080.80","7,175.80","7,033.80",492.58,0.00670000 
2019/12/16,"6,903.50","7,128.50","7,153.10","6,864.60",689.56,-0.03160000 
2019/12/17,"6,613.30","6,903.50","6,943.50","6,575.00",894.55,-0.04200000 
2019/12/18,"7,276.00","6,613.50","7,387.70","6,462.20",1.14,0.10020000 
2019/12/19,"7,165.50","7,276.40","7,354.00","7,039.30",778.72,-0.01520000 
2019/12/20,"7,196.40","7,165.50","7,218.40","7,107.70",627.04,0.00430000 
2019/12/21,"7,156.20","7,196.40","7,197.60","7,129.60",468.74,-0.00560000 
2019/12/22,"7,495.80","7,156.30","7,501.10","7,142.00",677.94,0.04740000 
2019/12/23,"7,322.80","7,496.20","7,684.00","7,276.20",952.16,-0.02310000 
2019/12/24,"7,268.30","7,322.40","7,433.20","7,185.70",785.54,-0.00740000 
2019/12/25,"7,224.80","7,268.30","7,542.40","7,150.90",625.41,-0.00600000 
2019/12/26,"7,210.90","7,225.00","7,414.30","7,177.30",795.09,-0.00190000 
2019/12/27,"7,261.70","7,210.80","7,293.80","7,128.50",718.07,0.00700000 
2019/12/28,"7,321.50","7,261.90","7,375.90","7,256.50",610.96,0.00820000 
2019/12/29,"7,397.50","7,321.60","7,518.90","7,303.00",611.69,0.01040000 
2019/12/30,"7,261.80","7,397.50","7,420.90","7,244.10",606.11,-0.01840000 
2019/12/31,"7,196.40","7,261.50","7,331.00","7,167.40",586.6,-0.00900000 
2020/1/1,"7,199.80","7,196.40","7,259.40","7,180.00",420.28,0.00050000 
2020/1/2,"6,967.00","7,199.70","7,209.60","6,901.40",632.78,-0.03230000 
2020/1/3,"7,343.10","6,967.10","7,402.90","6,884.10",936.29,0.05400000 
2020/1/4,"7,376.80","7,345.10","7,433.10","7,291.40",523.91,0.00460000 
2020/1/5,"7,372.50","7,376.80","7,501.00","7,345.60",628.14,-0.00060000 
2020/1/6,"7,759.10","7,372.60","7,783.10","7,366.70",786.75,0.05240000 
2020/1/7,"8,155.70","7,759.10","8,182.00","7,754.10",1.01,0.05110000 
2020/1/8,"8,059.60","8,154.20","8,436.40","7,900.80",1.19,-0.01180000 
2020/1/9,"7,842.40","8,060.00","8,065.90","7,779.20",786.5,-0.02700000 
2020/1/10,"8,187.10","7,842.50","8,187.40","7,697.70",1.05,0.04400000 
2020/1/11,"8,024.10","8,187.80","8,262.90","8,008.40",776.75,-0.01990000 
2020/1/12,"8,187.60","8,023.30","8,189.90","7,973.10",595.22,0.02040000 
2020/1/13,"8,111.40","8,188.30","8,196.70","8,068.40",610.66,-0.00930000 
2020/1/14,"8,829.20","8,111.20","8,898.70","8,111.20",1.48,0.08850000 
2020/1/15,"8,818.30","8,827.90","8,904.00","8,615.50",1.17,-0.00120000 
2020/1/16,"8,726.90","8,818.10","8,850.00","8,605.80",748.32,-0.01040000 
2020/1/17,"8,913.10","8,726.70","9,005.10","8,675.90",794.11,0.02130000 
2020/1/18,"8,916.30","8,913.00","8,982.30","8,814.60",627.74,0.00040000 
2020/1/19,"8,706.20","8,916.30","9,183.70","8,552.80",975.01,-0.02360000 
2020/1/20,"8,641.90","8,705.70","8,740.10","8,539.20",599.06,-0.00740000 
2020/1/21,"8,732.60","8,642.00","8,770.30","8,524.00",540.2,0.01050000 
2020/1/22,"8,678.50","8,733.00","8,805.40","8,610.80",509.06,-0.00620000 
2020/1/23,"8,405.10","8,678.50","8,687.30","8,309.60",722.67,-0.03150000 
2020/1/24,"8,439.90","8,404.90","8,522.00","8,242.60",617.02,0.00410000 
2020/1/25,"8,341.60","8,439.90","8,447.60","8,277.20",444,-0.01170000 
2020/1/26,"8,607.80","8,341.60","8,607.80","8,304.90",468.34,0.03190000 
2020/1/27,"8,866.60","8,608.10","8,983.10","8,585.60",706.45,0.03010000 
2020/1/28,"9,377.30","8,866.60","9,389.50","8,866.60",954.2,0.05760000 
2020/1/29,"9,298.90","9,377.30","9,428.70","9,250.90",749.88,-0.00840000 
2020/1/30,"9,507.30","9,299.10","9,569.00","9,209.20",765.21,0.02240000 
2020/1/31,"9,349.10","9,508.30","9,525.00","9,222.30",633.37,-0.01660000 
2020/2/1,"9,381.60","9,349.30","9,458.80","9,301.50",458.42,0.00350000 
2020/2/2,"9,334.90","9,381.50","9,465.40","9,183.10",683.37,-0.00500000 
2020/2/3,"9,296.60","9,334.60","9,582.80","9,243.10",701.39,-0.00410000 
2020/2/4,"9,193.90","9,296.50","9,347.50","9,193.90",651.68,-0.01100000 
2020/2/5,"9,611.80","9,194.10","9,726.80","9,179.90",771.46,0.04540000 
2020/2/6,"9,772.00","9,611.80","9,854.90","9,536.10",778.67,0.01670000 
2020/2/7,"9,818.60","9,771.90","9,872.50","9,738.70",608.96,0.00480000 
2020/2/8,"9,895.50","9,817.30","9,931.20","9,673.20",551.31,0.00780000 
2020/2/9,"10,151.50","9,895.40","10,157.10","9,882.70",617.35,0.02590000 
2020/2/10,"9,854.10","10,151.50","10,181.70","9,774.80",781.22,-0.02930000 
2020/2/11,"10,229.50","9,854.00","10,314.10","9,725.10",791.28,0.03810000 
2020/2/12,"10,317.70","10,229.30","10,435.60","10,229.30",803.25,0.00860000 
2020/2/13,"10,235.10","10,321.90","10,482.60","10,116.90",940.3,-0.00800000 
2020/2/14,"10,333.00","10,235.50","10,372.40","10,125.20",732.51,0.00960000 
2020/2/15,"9,907.70","10,336.00","10,369.80","9,831.70",808.81,-0.04120000 
2020/2/16,"9,932.30","9,907.40","10,056.40","9,654.90",808.91,0.00250000 
2020/2/17,"9,701.40","9,931.70","9,951.50","9,468.90",961.88,-0.02320000 
2020/2/18,"10,158.40","9,701.50","10,230.10","9,601.60",945.91,0.04710000 
2020/2/19,"9,609.40","10,158.60","10,230.90","9,424.30",905.95,-0.05400000 
2020/2/20,"9,602.40","9,611.90","9,681.40","9,448.90",870.8,-0.00070000 
2020/2/21,"9,684.50","9,602.20","9,747.10","9,574.50",716.61,0.00850000 
2020/2/22,"9,655.70","9,684.50","9,706.50","9,569.80",589.88,-0.00300000 
2020/2/23,"9,942.70","9,655.60","9,965.60","9,653.40",775.88,0.02970000 
2020/2/24,"9,662.70","9,943.20","9,981.00","9,507.00",980,-0.02820000 
2020/2/25,"9,317.20","9,662.60","9,672.30","9,269.80",937.97,-0.03570000 
2020/2/26,"8,800.30","9,317.10","9,368.10","8,672.00",1.32,-0.05550000 
2020/2/27,"8,818.60","8,800.10","8,968.30","8,538.50",1.13,0.00210000 
2020/2/28,"8,697.50","8,820.10","8,898.70","8,451.90",1.08,-0.01370000 
2020/2/29,"8,543.70","8,697.10","8,793.70","8,539.80",683.44,-0.01770000 
2020/3/1,"8,540.00","8,543.80","8,737.20","8,437.20",784.05,-0.00040000 
2020/3/2,"8,904.80","8,537.50","8,961.80","8,503.10",1.02,0.04270000 
2020/3/3,"8,761.40","8,906.10","8,911.70","8,669.30",1.01,-0.01610000 
2020/3/4,"8,757.90","8,761.30","8,840.30","8,679.70",759.69,-0.00040000 
2020/3/5,"9,060.30","8,757.90","9,147.30","8,751.50",950.76,0.03450000 
2020/3/6,"9,134.80","9,060.60","9,165.20","9,004.90",1.04,0.00820000 
2020/3/7,"8,887.80","9,134.20","9,180.80","8,848.70",750.65,-0.02700000 
2020/3/8,"8,034.10","8,887.80","8,888.00","8,015.30",1.11,-0.09610000 
2020/3/9,"7,933.00","8,035.80","8,158.80","7,648.70",1.54,-0.01260000 
2020/3/10,"7,891.20","7,933.00","8,145.50","7,740.20",1.2,-0.00530000 
2020/3/11,"7,935.10","7,892.10","7,976.50","7,606.00",1.1,0.00560000 
2020/3/12,"4,826.00","7,935.20","7,963.10","4,546.60",3.22,-0.39180000 
2020/3/13,"5,584.30","4,815.20","5,934.30","3,869.50",4.17,0.15710000 
2020/3/14,"5,182.70","5,589.40","5,634.90","5,072.20",1.69,-0.07190000 
2020/3/15,"5,366.30","5,182.90","5,863.30","5,120.60",1.61,0.03540000 
2020/3/16,"5,030.00","5,366.40","5,369.30","4,477.70",2.55,-0.06270000 
2020/3/17,"5,261.10","5,030.20","5,432.80","4,946.50",1.89,0.04590000 
2020/3/18,"5,361.40","5,260.70","5,373.10","5,020.90",1.8,0.01910000 
2020/3/19,"6,172.00","5,359.20","6,379.50","5,256.00",2.18,0.15120000 
2020/3/20,"6,205.30","6,171.60","6,858.10","5,748.20",2.22,0.00540000 
2020/3/21,"6,186.20","6,205.60","6,438.30","5,887.00",1.64,-0.00310000 
2020/3/22,"5,822.10","6,186.90","6,394.40","5,771.20",1.48,-0.05890000 
2020/3/23,"6,468.90","5,822.00","6,564.70","5,710.80",1.88,0.11110000 
2020/3/24,"6,744.60","6,468.80","6,814.20","6,380.80",1.73,0.04260000 
2020/3/25,"6,678.90","6,744.80","6,930.20","6,474.60",1.52,-0.00970000 
2020/3/26,"6,725.10","6,677.90","6,772.90","6,541.70",1.18,0.00690000 
2020/3/27,"6,373.40","6,725.50","6,813.70","6,322.30",1.16,-0.05230000 
2020/3/28,"6,233.70","6,373.40","6,374.30","6,046.50",1.26,-0.02190000 
2020/3/29,"5,890.40","6,233.20","6,258.80","5,889.30",916.17,-0.05510000 
2020/3/30,"6,391.00","5,890.40","6,576.50","5,872.50",1.43,0.08500000 
2020/3/31,"6,412.50","6,391.10","6,513.10","6,346.30",1.05,0.00340000 
2020/4/1,"6,638.50","6,412.40","6,661.30","6,157.40",1.4,0.03520000 
2020/4/2,"6,800.50","6,638.80","7,182.70","6,567.90",1.74,0.02440000 
2020/4/3,"6,735.90","6,799.90","7,026.30","6,623.60",1.35,-0.00950000 
2020/4/4,"6,857.40","6,735.90","6,958.60","6,679.10",1.05,0.01800000 
2020/4/5,"6,772.70","6,857.50","6,889.40","6,686.00",842.33,-0.01230000 
2020/4/6,"7,332.30","6,772.80","7,335.00","6,770.10",1.53,0.08260000 
2020/4/7,"7,185.20","7,332.30","7,440.30","7,101.70",1.32,-0.02010000 
2020/4/8,"7,361.20","7,185.60","7,396.10","7,153.10",983.94,0.02450000 
2020/4/9,"7,289.00","7,361.10","7,361.10","7,140.30",963.55,-0.00980000 
2020/4/10,"6,863.10","7,289.00","7,294.40","6,756.10",1.37,-0.05840000 
2020/4/11,"6,867.80","6,862.70","6,931.40","6,765.10",845.58,0.00070000 
2020/4/12,"6,917.60","6,867.90","7,158.80","6,785.10",1.1,0.00730000 
2020/4/13,"6,841.30","6,918.10","6,920.30","6,618.50",1.25,-0.01100000 
2020/4/14,"6,850.90","6,841.80","6,970.80","6,768.60",999.53,0.00140000 
2020/4/15,"6,629.10","6,851.30","6,929.50","6,615.90",1,-0.03240000 
2020/4/16,"7,085.60","6,629.10","7,159.70","6,520.50",1.54,0.06890000 
2020/4/17,"7,035.80","7,085.50","7,142.80","7,005.80",810.1,-0.00700000 
2020/4/18,"7,230.80","7,035.90","7,259.40","7,031.50",796.45,0.02770000 
2020/4/19,"7,122.90","7,230.90","7,238.00","7,079.10",5.93,-0.01490000 
2020/4/20,"6,833.50","7,122.90","7,207.50","6,771.20",1.26,-0.04060000 
2020/4/21,"6,842.50","6,833.40","6,919.30","6,774.30",892.57,0.00130000 
2020/4/22,"7,112.90","6,842.50","7,137.40","6,821.80",914.18,0.03950000 
2020/4/23,"7,488.50","7,112.80","7,655.40","7,036.50",1.34,0.05280000 
2020/4/24,"7,503.80","7,491.30","7,583.50","7,423.50",951.95,0.00200000 
2020/4/25,"7,540.40","7,503.90","7,684.60","7,451.00",861.93,0.00490000 
2020/4/26,"7,678.90","7,540.40","7,679.40","7,520.50",921.59,0.01840000 
2020/4/27,"7,766.00","7,679.40","7,768.50","7,637.70",980.5,0.01130000 
2020/4/28,"7,746.90","7,766.00","7,770.10","7,655.30",808.09,-0.00250000 
2020/4/29,"8,770.90","7,746.70","8,918.50","7,729.70",1.83,0.13220000 
2020/4/30,"8,629.00","8,770.60","9,437.50","8,425.50",2.04,-0.01620000 
2020/5/1,"8,821.60","8,628.60","9,040.30","8,621.00",1.11,0.02230000 
2020/5/2,"8,966.30","8,821.60","8,986.20","8,771.30",890.34,0.01640000 
2020/5/3,"8,885.50","8,966.20","9,169.90","8,742.20",1.15,-0.00900000 
2020/5/4,"8,874.70","8,885.50","8,945.50","8,553.20",1.12,-0.00120000 
2020/5/5,"9,001.00","8,874.20","9,078.70","8,800.40",1.05,0.01420000 
2020/5/6,"9,151.40","9,000.60","9,373.70","8,923.60",1.62,0.01670000 
2020/5/7,"9,979.80","9,152.70","10,033.00","9,064.80",1.91,0.09050000 
2020/5/8,"9,806.20","9,980.10","10,018.20","9,731.40",1.42,-0.01740000 
2020/5/9,"9,554.60","9,806.00","9,910.50","9,533.60",1.49,-0.02570000 
2020/5/10,"8,738.80","9,553.90","9,569.40","8,259.30",2.47,-0.08540000 
2020/5/11,"8,579.80","8,737.60","9,129.60","8,235.60",2.29,-0.01820000 
2020/5/12,"8,813.80","8,569.80","8,964.50","8,542.80",1.35,0.02730000 
2020/5/13,"9,298.70","8,813.90","9,384.60","8,799.10",1.5,0.05500000 
2020/5/14,"9,778.40","9,298.70","9,887.50","9,265.80",1.77,0.05160000 
2020/5/15,"9,318.00","9,778.60","9,819.60","9,223.20",1.56,-0.04710000 
2020/5/16,"9,379.50","9,318.10","9,579.00","9,233.00",1.1,0.00660000 
2020/5/17,"9,677.70","9,376.60","9,866.00","9,327.80",1.18,0.03180000 
2020/5/18,"9,730.70","9,678.40","9,930.20","9,524.40",1.18,0.00550000 
2020/5/19,"9,773.30","9,730.80","9,883.90","9,498.70",1.16,0.00440000 
2020/5/20,"9,512.30","9,773.00","9,829.30","9,368.40",1.15,-0.02670000 
2020/5/21,"9,059.00","9,511.60","9,567.10","8,833.60",1.41,-0.04760000 
2020/5/22,"9,169.70","9,058.20","9,253.50","8,952.10",914.59,0.01220000 
2020/5/23,"9,177.00","9,169.80","9,303.20","9,098.90",812.56,0.00080000 
2020/5/24,"8,728.20","9,177.90","9,292.00","8,724.10",1.11,-0.04890000 
2020/5/25,"8,898.20","8,728.00","8,959.50","8,666.10",941.89,0.01950000 
2020/5/26,"8,842.50","8,897.70","8,994.60","8,713.90",784.92,-0.00630000 
2020/5/27,"9,199.10","8,842.30","9,210.90","8,818.60",810.89,0.04030000 
2020/5/28,"9,572.20","9,199.80","9,610.80","9,119.20",948.86,0.04060000 
2020/5/29,"9,424.80","9,573.40","9,596.50","9,358.10",814.33,-0.01540000 
2020/5/30,"9,692.50","9,424.80","9,729.90","9,352.70",720.62,0.02840000 
2020/5/31,"9,454.80","9,692.90","9,695.60","9,406.20",645.27,-0.02450000 
2020/6/1,"10,189.30","9,454.50","10,301.80","9,429.70",796.68,0.07770000 
2020/6/2,"9,527.60","10,190.70","10,207.30","9,347.30",1.06,-0.06490000 
2020/6/3,"9,667.20","9,527.00","9,667.20","9,421.70",558.12,0.01470000 
2020/6/4,"9,794.40","9,667.20","9,864.40","9,490.90",593.66,0.01320000 
2020/6/5,"9,631.20","9,794.00","9,846.10","9,628.70",527.05,-0.01670000 
2020/6/6,"9,669.60","9,630.80","9,733.10","9,549.50",370.85,0.00400000 
2020/6/7,"9,742.60","9,669.60","9,791.80","9,417.40",549.2,0.00760000 
2020/6/8,"9,777.90","9,743.40","9,788.20","9,662.30",431.04,0.00360000 
2020/6/9,"9,768.80","9,777.70","9,857.20","9,616.60",479.55,-0.00090000 
2020/6/10,"9,878.80","9,768.80","9,970.90","9,710.70",533.55,0.01130000 
2020/6/11,"9,283.20","9,878.90","9,945.20","9,139.10",919.3,-0.06030000 
2020/6/12,"9,466.60","9,283.70","9,547.50","9,249.40",529.28,0.01970000 
2020/6/13,"9,471.30","9,466.50","9,484.90","9,369.90",364.97,0.00050000 
2020/6/14,"9,345.30","9,470.70","9,474.70","9,264.40",311.27,-0.01330000 
2020/6/15,"9,425.40","9,345.50","9,489.70","8,925.60",750.9,0.00860000 
2020/6/16,"9,523.50","9,425.60","9,577.10","9,379.30",545.47,0.01040000 
2020/6/17,"9,464.60","9,523.60","9,543.60","9,258.20",446.45,-0.00620000 
2020/6/18,"9,388.10","9,464.60","9,480.40","9,289.30",391.67,-0.00810000 
2020/6/19,"9,314.00","9,390.30","9,424.00","9,249.60",478.49,-0.00790000 
2020/6/20,"9,358.80","9,314.00","9,394.50","9,199.80",383.44,0.00480000 
2020/6/21,"9,296.40","9,358.80","9,411.20","9,288.50",335.99,-0.00670000 
2020/6/22,"9,683.70","9,296.50","9,751.90","9,285.80",523.32,0.04170000 
2020/6/23,"9,624.60","9,683.90","9,715.60","9,581.80",375.49,-0.00610000 
2020/6/24,"9,302.00","9,624.60","9,667.40","9,223.00",515.78,-0.03350000 
2020/6/25,"9,247.50","9,300.80","9,327.30","9,022.60",524.45,-0.00590000 
2020/6/26,"9,160.00","9,247.50","9,296.50","9,060.10",489.84,-0.00950000 
2020/6/27,"9,008.30","9,160.50","9,190.50","8,865.30",441.93,-0.01660000 
2020/6/28,"9,124.00","9,008.40","9,185.50","8,950.20",329.01,0.01280000 
2020/6/29,"9,185.40","9,122.80","9,229.10","9,033.60",401.12,0.00670000 
2020/6/30,"9,135.40","9,186.00","9,199.80","9,075.30",381.73,-0.00540000 
2020/7/1,"9,229.90","9,135.90","9,289.00","9,101.10",366.78,0.01030000 
2020/7/2,"9,085.10","9,229.90","9,259.70","8,962.10",483.1,-0.01570000 
2020/7/3,"9,067.10","9,085.00","9,120.40","9,050.90",333.88,-0.00200000 
2020/7/4,"9,134.40","9,067.10","9,182.30","9,049.60",261.25,0.00740000 
2020/7/5,"9,081.00","9,134.30","9,149.60","8,932.10",314.1,-0.00580000 
2020/7/6,"9,339.00","9,080.40","9,363.00","9,063.20",510.27,0.02840000 
2020/7/7,"9,256.00","9,338.80","9,371.20","9,209.30",420.55,-0.00890000 
2020/7/8,"9,429.90","9,256.30","9,458.30","9,233.10",509.94,0.01880000 
2020/7/9,"9,235.70","9,430.10","9,434.50","9,176.00",444.27,-0.02060000 
2020/7/10,"9,285.10","9,239.00","9,309.80","9,131.90",418.47,0.00530000 
2020/7/11,"9,233.30","9,285.80","9,295.50","9,184.20",353.92,-0.00560000 
2020/7/12,"9,300.80","9,234.20","9,337.80","9,170.40",366.88,0.00730000 
2020/7/13,"9,243.60","9,300.50","9,329.60","9,207.60",456.87,-0.00620000 
2020/7/14,"9,253.40","9,243.10","9,274.80","9,135.70",453.83,0.00110000 
2020/7/15,"9,198.70","9,253.60","9,270.20","9,168.70",429.84,-0.00590000 
2020/7/16,"9,135.30","9,198.70","9,224.20","9,052.00",429.04,-0.00690000 
2020/7/17,"9,155.80","9,135.40","9,181.90","9,091.50",310.92,0.00220000 
2020/7/18,"9,170.20","9,155.80","9,198.80","9,126.70",276.4,0.00160000 
2020/7/19,"9,208.00","9,170.10","9,224.80","9,106.40",265.25,0.00410000 
2020/7/20,"9,162.40","9,208.10","9,218.40","9,139.90",312.98,-0.00500000 
2020/7/21,"9,387.30","9,162.30","9,426.90","9,155.10",458.99,0.02460000 
2020/7/22,"9,513.70","9,387.40","9,523.10","9,296.00",386,0.01350000 
2020/7/23,"9,599.60","9,513.60","9,646.50","9,451.10",425.66,0.00900000 
2020/7/24,"9,546.40","9,599.20","9,626.20","9,480.50",359.16,-0.00550000 
2020/7/25,"9,704.10","9,546.70","9,729.30","9,536.20",306.29,0.01650000 
2020/7/26,"9,932.50","9,690.00","10,086.60","9,645.90",415.07,0.02350000 
2020/7/27,"11,022.80","9,932.70","11,367.00","9,894.60",908.99,0.10980000 
2020/7/28,"10,908.50","10,961.10","11,046.10","10,873.60",658.37,-0.01040000 
2020/7/29,"11,105.90","10,908.40","11,336.50","10,771.80",576.83,0.01810000 
2020/7/30,"11,096.20","11,105.80","11,164.40","10,861.60",501.14,-0.00090000 
2020/7/31,"11,333.40","11,096.50","11,434.80","10,964.60",530.95,0.02140000 
2020/8/1,"11,803.10","11,333.20","11,847.70","11,226.10",611.47,0.04140000 
2020/8/2,"11,066.80","11,802.60","12,061.10","10,730.70",647.95,-0.06240000 
